entity_type,json_payload
Order,"{""id"": 1818, ""user_id"": 25, ""total"": 7845.8, ""date"": ""2022-08-13T12:34:08"", ""items"": [{""batch_id"": 94, ""qty"": 4, ""price"": 1961.45}], ""driver_id"": 4}"
Order,"{""id"": 1819, ""user_id"": 61, ""total"": 11840.34, ""date"": ""2025-02-11T06:13:15"", ""items"": [{""batch_id"": 118, ""qty"": 3, ""price"": 1946.44}, {""batch_id"": 136, ""qty"": 4, ""price"": 617.55}, {""batch_id"": 70, ""qty"": 2, ""price"": 454.43}, {""batch_id"": 11, ""qty"": 4, ""price"": 655.49}], ""driver_id"": 7}"
Order,"{""id"": 1820, ""user_id"": 15, ""total"": 8934.62, ""date"": ""2023-04-10T23:16:46"", ""items"": [{""batch_id"": 44, ""qty"": 5, ""price"": 1202.22}, {""batch_id"": 60, ""qty"": 3, ""price"": 203.12}, {""batch_id"": 42, ""qty"": 1, ""price"": 1157.08}, {""batch_id"": 42, ""qty"": 1, ""price"": 1157.08}], ""driver_id"": 11}"
Order,"{""id"": 1821, ""user_id"": 37, ""total"": 10214.7, ""date"": ""2022-01-14T11:52:26"", ""items"": [{""batch_id"": 97, ""qty"": 5, ""price"": 2042.94}], ""driver_id"": 2}"
Order,"{""id"": 1822, ""user_id"": 99, ""total"": 2660.41, ""date"": ""2025-01-10T15:42:24"", ""items"": [{""batch_id"": 141, ""qty"": 3, ""price"": 636.71}, {""batch_id"": 126, ""qty"": 2, ""price"": 375.14}], ""driver_id"": 8}"
Order,"{""id"": 1823, ""user_id"": 50, ""total"": 586.75, ""date"": ""2024-08-17T14:52:14"", ""items"": [{""batch_id"": 78, ""qty"": 1, ""price"": 586.75}], ""driver_id"": 4}"
Order,"{""id"": 1824, ""user_id"": 71, ""total"": 1908.42, ""date"": ""2024-03-17T02:19:51"", ""items"": [{""batch_id"": 149, ""qty"": 3, ""price"": 636.14}], ""driver_id"": 10}"
Order,"{""id"": 1825, ""user_id"": 58, ""total"": 1689.51, ""date"": ""2023-05-27T20:39:14"", ""items"": [{""batch_id"": 10, ""qty"": 1, ""price"": 628.66}, {""batch_id"": 59, ""qty"": 5, ""price"": 212.17}], ""driver_id"": 7}"
Order,"{""id"": 1826, ""user_id"": 61, ""total"": 5845.23, ""date"": ""2025-05-21T07:19:26"", ""items"": [{""batch_id"": 1, ""qty"": 4, ""price"": 706.22}, {""batch_id"": 136, ""qty"": 2, ""price"": 617.55}, {""batch_id"": 130, ""qty"": 5, ""price"": 357.05}], ""driver_id"": 8}"
Order,"{""id"": 1827, ""user_id"": 111, ""total"": 8945.82, ""date"": ""2023-08-11T14:36:01"", ""items"": [{""batch_id"": 84, ""qty"": 1, ""price"": 534.95}, {""batch_id"": 25, ""qty"": 3, ""price"": 1731.96}, {""batch_id"": 123, ""qty"": 3, ""price"": 336.77}, {""batch_id"": 106, ""qty"": 4, ""price"": 551.17}], ""driver_id"": 10}"
Order,"{""id"": 1828, ""user_id"": 37, ""total"": 7350.82, ""date"": ""2024-02-17T06:10:56"", ""items"": [{""batch_id"": 56, ""qty"": 2, ""price"": 233.54}, {""batch_id"": 102, ""qty"": 3, ""price"": 2294.58}], ""driver_id"": 3}"
Order,"{""id"": 1829, ""user_id"": 50, ""total"": 4959.58, ""date"": ""2025-02-06T20:23:44"", ""items"": [{""batch_id"": 81, ""qty"": 5, ""price"": 681.97}, {""batch_id"": 47, ""qty"": 4, ""price"": 227.55}, {""batch_id"": 89, ""qty"": 1, ""price"": 639.53}], ""driver_id"": 5}"
Order,"{""id"": 1830, ""user_id"": 109, ""total"": 1947.7, ""date"": ""2022-03-21T14:39:41"", ""items"": [{""batch_id"": 73, ""qty"": 4, ""price"": 391.37}, {""batch_id"": 50, ""qty"": 2, ""price"": 191.11}], ""driver_id"": 7}"
Order,"{""id"": 1831, ""user_id"": 54, ""total"": 12254.32, ""date"": ""2025-05-15T23:49:19"", ""items"": [{""batch_id"": 52, ""qty"": 1, ""price"": 233.94}, {""batch_id"": 93, ""qty"": 5, ""price"": 2173.09}, {""batch_id"": 53, ""qty"": 3, ""price"": 233.5}, {""batch_id"": 70, ""qty"": 1, ""price"": 454.43}], ""driver_id"": 8}"
Order,"{""id"": 1832, ""user_id"": 60, ""total"": 7666.35, ""date"": ""2023-10-28T17:11:30"", ""items"": [{""batch_id"": 111, ""qty"": 3, ""price"": 550.25}, {""batch_id"": 41, ""qty"": 2, ""price"": 1177.4}, {""batch_id"": 51, ""qty"": 5, ""price"": 203.7}, {""batch_id"": 107, ""qty"": 5, ""price"": 528.46}], ""driver_id"": 11}"
Order,"{""id"": 1833, ""user_id"": 72, ""total"": 586.75, ""date"": ""2024-10-24T06:27:49"", ""items"": [{""batch_id"": 78, ""qty"": 1, ""price"": 586.75}], ""driver_id"": 9}"
Order,"{""id"": 1834, ""user_id"": 84, ""total"": 3248.34, ""date"": ""2022-03-08T13:59:48"", ""items"": [{""batch_id"": 137, ""qty"": 4, ""price"": 541.39}, {""batch_id"": 137, ""qty"": 2, ""price"": 541.39}], ""driver_id"": 9}"
Order,"{""id"": 1835, ""user_id"": 59, ""total"": 3170.16, ""date"": ""2025-02-16T17:51:04"", ""items"": [{""batch_id"": 89, ""qty"": 2, ""price"": 639.53}, {""batch_id"": 52, ""qty"": 2, ""price"": 233.94}, {""batch_id"": 4, ""qty"": 2, ""price"": 711.61}], ""driver_id"": 7}"
Order,"{""id"": 1836, ""user_id"": 47, ""total"": 6175.48, ""date"": ""2024-07-22T10:58:16"", ""items"": [{""batch_id"": 103, ""qty"": 1, ""price"": 2079.54}, {""batch_id"": 57, ""qty"": 3, ""price"": 208.33}, {""batch_id"": 113, ""qty"": 3, ""price"": 575.48}, {""batch_id"": 18, ""qty"": 1, ""price"": 1744.51}], ""driver_id"": 10}"
Order,"{""id"": 1837, ""user_id"": 96, ""total"": 1212.51, ""date"": ""2023-03-01T14:48:32"", ""items"": [{""batch_id"": 68, ""qty"": 3, ""price"": 404.17}], ""driver_id"": 10}"
Order,"{""id"": 1838, ""user_id"": 77, ""total"": 5708.55, ""date"": ""2022-08-25T06:35:31"", ""items"": [{""batch_id"": 150, ""qty"": 3, ""price"": 529.55}, {""batch_id"": 147, ""qty"": 5, ""price"": 580.28}, {""batch_id"": 8, ""qty"": 2, ""price"": 609.25}], ""driver_id"": 3}"
Order,"{""id"": 1839, ""user_id"": 26, ""total"": 2866.17, ""date"": ""2023-02-14T09:46:15"", ""items"": [{""batch_id"": 65, ""qty"": 3, ""price"": 404.04}, {""batch_id"": 83, ""qty"": 3, ""price"": 551.35}], ""driver_id"": 10}"
Order,"{""id"": 1840, ""user_id"": 25, ""total"": 5627.26, ""date"": ""2023-06-08T17:12:23"", ""items"": [{""batch_id"": 119, ""qty"": 5, ""price"": 501.36}, {""batch_id"": 14, ""qty"": 4, ""price"": 604.11}, {""batch_id"": 131, ""qty"": 2, ""price"": 352.01}], ""driver_id"": 7}"
Order,"{""id"": 1841, ""user_id"": 100, ""total"": 21098.3, ""date"": ""2024-04-10T18:10:30"", ""items"": [{""batch_id"": 103, ""qty"": 5, ""price"": 2079.54}, {""batch_id"": 19, ""qty"": 5, ""price"": 1711.59}, {""batch_id"": 71, ""qty"": 5, ""price"": 428.53}], ""driver_id"": 6}"
Order,"{""id"": 1842, ""user_id"": 88, ""total"": 191.11, ""date"": ""2022-06-20T23:50:57"", ""items"": [{""batch_id"": 50, ""qty"": 1, ""price"": 191.11}], ""driver_id"": 6}"
Order,"{""id"": 1843, ""user_id"": 48, ""total"": 2437.0, ""date"": ""2022-08-08T00:57:07"", ""items"": [{""batch_id"": 8, ""qty"": 4, ""price"": 609.25}], ""driver_id"": 4}"
Order,"{""id"": 1844, ""user_id"": 40, ""total"": 8436.18, ""date"": ""2023-10-15T20:38:04"", ""items"": [{""batch_id"": 84, ""qty"": 4, ""price"": 534.95}, {""batch_id"": 25, ""qty"": 3, ""price"": 1731.96}, {""batch_id"": 111, ""qty"": 2, ""price"": 550.25}], ""driver_id"": 9}"
Order,"{""id"": 1845, ""user_id"": 51, ""total"": 1755.93, ""date"": ""2024-09-01T17:20:19"", ""items"": [{""batch_id"": 88, ""qty"": 3, ""price"": 585.31}], ""driver_id"": 5}"
Order,"{""id"": 1846, ""user_id"": 12, ""total"": 1576.08, ""date"": ""2022-11-18T10:02:37"", ""items"": [{""batch_id"": 66, ""qty"": 1, ""price"": 415.52}, {""batch_id"": 147, ""qty"": 2, ""price"": 580.28}], ""driver_id"": 7}"
Order,"{""id"": 1847, ""user_id"": 39, ""total"": 2321.12, ""date"": ""2022-11-04T06:40:38"", ""items"": [{""batch_id"": 147, ""qty"": 4, ""price"": 580.28}], ""driver_id"": 3}"
Order,"{""id"": 1848, ""user_id"": 17, ""total"": 4952.23, ""date"": ""2022-09-13T12:16:16"", ""items"": [{""batch_id"": 150, ""qty"": 1, ""price"": 529.55}, {""batch_id"": 34, ""qty"": 4, ""price"": 1105.67}], ""driver_id"": 4}"
Order,"{""id"": 1849, ""user_id"": 79, ""total"": 16194.63, ""date"": ""2022-01-13T06:59:13"", ""items"": [{""batch_id"": 97, ""qty"": 1, ""price"": 2042.94}, {""batch_id"": 20, ""qty"": 1, ""price"": 1572.41}, {""batch_id"": 20, ""qty"": 5, ""price"": 1572.41}, {""batch_id"": 20, ""qty"": 3, ""price"": 1572.41}], ""driver_id"": 5}"
Order,"{""id"": 1850, ""user_id"": 25, ""total"": 4876.97, ""date"": ""2024-10-02T13:18:43"", ""items"": [{""batch_id"": 113, ""qty"": 4, ""price"": 575.48}, {""batch_id"": 48, ""qty"": 1, ""price"": 228.05}, {""batch_id"": 78, ""qty"": 4, ""price"": 586.75}], ""driver_id"": 10}"
Order,"{""id"": 1851, ""user_id"": 51, ""total"": 6981.57, ""date"": ""2023-01-31T15:18:27"", ""items"": [{""batch_id"": 39, ""qty"": 2, ""price"": 1110.79}, {""batch_id"": 119, ""qty"": 5, ""price"": 501.36}, {""batch_id"": 59, ""qty"": 3, ""price"": 212.17}, {""batch_id"": 68, ""qty"": 4, ""price"": 404.17}], ""driver_id"": 3}"
Order,"{""id"": 1852, ""user_id"": 27, ""total"": 1650.75, ""date"": ""2023-07-03T18:59:18"", ""items"": [{""batch_id"": 111, ""qty"": 3, ""price"": 550.25}], ""driver_id"": 3}"
Order,"{""id"": 1853, ""user_id"": 12, ""total"": 10924.92, ""date"": ""2022-05-12T20:14:14"", ""items"": [{""batch_id"": 97, ""qty"": 3, ""price"": 2042.94}, {""batch_id"": 21, ""qty"": 3, ""price"": 1598.7}], ""driver_id"": 3}"
Order,"{""id"": 1854, ""user_id"": 26, ""total"": 1056.03, ""date"": ""2023-05-16T08:23:24"", ""items"": [{""batch_id"": 131, ""qty"": 3, ""price"": 352.01}], ""driver_id"": 3}"
Order,"{""id"": 1855, ""user_id"": 88, ""total"": 15867.63, ""date"": ""2024-06-01T00:49:24"", ""items"": [{""batch_id"": 142, ""qty"": 2, ""price"": 612.7}, {""batch_id"": 18, ""qty"": 5, ""price"": 1744.51}, {""batch_id"": 56, ""qty"": 4, ""price"": 233.54}, {""batch_id"": 37, ""qty"": 4, ""price"": 1246.38}], ""driver_id"": 2}"
Order,"{""id"": 1856, ""user_id"": 73, ""total"": 529.55, ""date"": ""2022-09-19T07:56:07"", ""items"": [{""batch_id"": 150, ""qty"": 1, ""price"": 529.55}], ""driver_id"": 10}"
Order,"{""id"": 1857, ""user_id"": 69, ""total"": 2211.34, ""date"": ""2022-12-27T20:37:48"", ""items"": [{""batch_id"": 34, ""qty"": 2, ""price"": 1105.67}], ""driver_id"": 6}"
Order,"{""id"": 1858, ""user_id"": 56, ""total"": 7993.09, ""date"": ""2023-06-15T01:06:14"", ""items"": [{""batch_id"": 91, ""qty"": 3, ""price"": 2135.35}, {""batch_id"": 128, ""qty"": 4, ""price"": 345.98}, {""batch_id"": 60, ""qty"": 1, ""price"": 203.12}], ""driver_id"": 4}"
Order,"{""id"": 1859, ""user_id"": 101, ""total"": 3197.65, ""date"": ""2025-05-06T23:57:36"", ""items"": [{""batch_id"": 89, ""qty"": 5, ""price"": 639.53}], ""driver_id"": 6}"
Order,"{""id"": 1860, ""user_id"": 41, ""total"": 12043.22, ""date"": ""2024-12-30T10:30:01"", ""items"": [{""batch_id"": 40, ""qty"": 4, ""price"": 1232.62}, {""batch_id"": 141, ""qty"": 1, ""price"": 636.71}, {""batch_id"": 118, ""qty"": 3, ""price"": 1946.44}, {""batch_id"": 141, ""qty"": 1, ""price"": 636.71}], ""driver_id"": 9}"
Order,"{""id"": 1861, ""user_id"": 94, ""total"": 8159.03, ""date"": ""2022-06-29T20:00:47"", ""items"": [{""batch_id"": 8, ""qty"": 3, ""price"": 609.25}, {""batch_id"": 97, ""qty"": 3, ""price"": 2042.94}, {""batch_id"": 46, ""qty"": 1, ""price"": 202.46}], ""driver_id"": 8}"
Order,"{""id"": 1862, ""user_id"": 35, ""total"": 17602.44, ""date"": ""2023-12-11T16:23:41"", ""items"": [{""batch_id"": 102, ""qty"": 5, ""price"": 2294.58}, {""batch_id"": 54, ""qty"": 1, ""price"": 205.62}, {""batch_id"": 29, ""qty"": 2, ""price"": 1707.3}, {""batch_id"": 85, ""qty"": 4, ""price"": 627.33}], ""driver_id"": 4}"
Order,"{""id"": 1863, ""user_id"": 33, ""total"": 3139.22, ""date"": ""2022-02-27T04:49:27"", ""items"": [{""batch_id"": 115, ""qty"": 4, ""price"": 487.17}, {""batch_id"": 12, ""qty"": 2, ""price"": 595.27}], ""driver_id"": 3}"
Order,"{""id"": 1864, ""user_id"": 65, ""total"": 6163.1, ""date"": ""2024-10-14T23:46:37"", ""items"": [{""batch_id"": 40, ""qty"": 5, ""price"": 1232.62}], ""driver_id"": 10}"
Order,"{""id"": 1865, ""user_id"": 97, ""total"": 2943.05, ""date"": ""2024-02-05T20:14:58"", ""items"": [{""batch_id"": 90, ""qty"": 5, ""price"": 588.61}], ""driver_id"": 9}"
Order,"{""id"": 1866, ""user_id"": 19, ""total"": 13191.85, ""date"": ""2022-05-24T01:52:37"", ""items"": [{""batch_id"": 2, ""qty"": 4, ""price"": 595.47}, {""batch_id"": 12, ""qty"": 1, ""price"": 595.27}, {""batch_id"": 97, ""qty"": 5, ""price"": 2042.94}], ""driver_id"": 2}"
Order,"{""id"": 1867, ""user_id"": 65, ""total"": 3207.66, ""date"": ""2023-05-08T09:13:40"", ""items"": [{""batch_id"": 44, ""qty"": 1, ""price"": 1202.22}, {""batch_id"": 119, ""qty"": 4, ""price"": 501.36}], ""driver_id"": 3}"
Order,"{""id"": 1868, ""user_id"": 66, ""total"": 3165.64, ""date"": ""2022-11-22T08:12:28"", ""items"": [{""batch_id"": 74, ""qty"": 5, ""price"": 389.1}, {""batch_id"": 66, ""qty"": 2, ""price"": 415.52}, {""batch_id"": 74, ""qty"": 1, ""price"": 389.1}], ""driver_id"": 6}"
Order,"{""id"": 1869, ""user_id"": 33, ""total"": 4771.78, ""date"": ""2024-05-19T10:14:33"", ""items"": [{""batch_id"": 103, ""qty"": 2, ""price"": 2079.54}, {""batch_id"": 142, ""qty"": 1, ""price"": 612.7}], ""driver_id"": 3}"
Order,"{""id"": 1870, ""user_id"": 23, ""total"": 2031.01, ""date"": ""2022-08-18T05:30:06"", ""items"": [{""batch_id"": 46, ""qty"": 3, ""price"": 202.46}, {""batch_id"": 122, ""qty"": 3, ""price"": 339.57}, {""batch_id"": 46, ""qty"": 2, ""price"": 202.46}], ""driver_id"": 11}"
Order,"{""id"": 1871, ""user_id"": 105, ""total"": 3561.24, ""date"": ""2024-02-03T11:52:55"", ""items"": [{""batch_id"": 102, ""qty"": 1, ""price"": 2294.58}, {""batch_id"": 67, ""qty"": 3, ""price"": 422.22}], ""driver_id"": 8}"
Order,"{""id"": 1872, ""user_id"": 32, ""total"": 6978.04, ""date"": ""2024-10-22T06:49:20"", ""items"": [{""batch_id"": 18, ""qty"": 4, ""price"": 1744.51}], ""driver_id"": 7}"
Order,"{""id"": 1873, ""user_id"": 18, ""total"": 11922.84, ""date"": ""2024-04-15T23:12:05"", ""items"": [{""batch_id"": 28, ""qty"": 2, ""price"": 1943.19}, {""batch_id"": 62, ""qty"": 2, ""price"": 450.3}, {""batch_id"": 16, ""qty"": 3, ""price"": 1628.12}, {""batch_id"": 62, ""qty"": 5, ""price"": 450.3}], ""driver_id"": 11}"
Order,"{""id"": 1874, ""user_id"": 86, ""total"": 3816.91, ""date"": ""2023-08-05T14:18:55"", ""items"": [{""batch_id"": 5, ""qty"": 5, ""price"": 640.01}, {""batch_id"": 54, ""qty"": 3, ""price"": 205.62}], ""driver_id"": 2}"
Order,"{""id"": 1875, ""user_id"": 54, ""total"": 1644.21, ""date"": ""2022-09-15T01:46:46"", ""items"": [{""batch_id"": 148, ""qty"": 3, ""price"": 548.07}], ""driver_id"": 4}"
Order,"{""id"": 1876, ""user_id"": 108, ""total"": 13364.25, ""date"": ""2024-04-04T12:39:17"", ""items"": [{""batch_id"": 140, ""qty"": 2, ""price"": 571.7}, {""batch_id"": 101, ""qty"": 5, ""price"": 2444.17}], ""driver_id"": 2}"
Order,"{""id"": 1877, ""user_id"": 48, ""total"": 4336.06, ""date"": ""2022-02-22T18:36:55"", ""items"": [{""batch_id"": 12, ""qty"": 4, ""price"": 595.27}, {""batch_id"": 12, ""qty"": 2, ""price"": 595.27}, {""batch_id"": 50, ""qty"": 4, ""price"": 191.11}], ""driver_id"": 3}"
Order,"{""id"": 1878, ""user_id"": 16, ""total"": 10700.67, ""date"": ""2023-05-29T07:52:20"", ""items"": [{""batch_id"": 131, ""qty"": 1, ""price"": 352.01}, {""batch_id"": 42, ""qty"": 4, ""price"": 1157.08}, {""batch_id"": 35, ""qty"": 4, ""price"": 1129.53}, {""batch_id"": 44, ""qty"": 1, ""price"": 1202.22}], ""driver_id"": 6}"
Order,"{""id"": 1879, ""user_id"": 48, ""total"": 7975.96, ""date"": ""2025-02-02T08:41:24"", ""items"": [{""batch_id"": 118, ""qty"": 3, ""price"": 1946.44}, {""batch_id"": 130, ""qty"": 4, ""price"": 357.05}, {""batch_id"": 121, ""qty"": 2, ""price"": 354.22}], ""driver_id"": 7}"
Order,"{""id"": 1880, ""user_id"": 72, ""total"": 3388.59, ""date"": ""2023-08-03T10:36:45"", ""items"": [{""batch_id"": 35, ""qty"": 3, ""price"": 1129.53}], ""driver_id"": 7}"
Order,"{""id"": 1881, ""user_id"": 24, ""total"": 9150.48, ""date"": ""2022-10-20T05:34:26"", ""items"": [{""batch_id"": 68, ""qty"": 5, ""price"": 404.17}, {""batch_id"": 3, ""qty"": 2, ""price"": 622.64}, {""batch_id"": 94, ""qty"": 3, ""price"": 1961.45}], ""driver_id"": 7}"
Order,"{""id"": 1882, ""user_id"": 67, ""total"": 7739.69, ""date"": ""2023-01-28T13:51:16"", ""items"": [{""batch_id"": 34, ""qty"": 5, ""price"": 1105.67}, {""batch_id"": 34, ""qty"": 2, ""price"": 1105.67}], ""driver_id"": 2}"
Order,"{""id"": 1883, ""user_id"": 34, ""total"": 9511.1, ""date"": ""2024-10-30T12:59:02"", ""items"": [{""batch_id"": 23, ""qty"": 5, ""price"": 1686.06}, {""batch_id"": 108, ""qty"": 2, ""price"": 540.4}], ""driver_id"": 11}"
Order,"{""id"": 1884, ""user_id"": 97, ""total"": 7124.57, ""date"": ""2023-03-27T13:52:16"", ""items"": [{""batch_id"": 60, ""qty"": 4, ""price"": 203.12}, {""batch_id"": 65, ""qty"": 2, ""price"": 404.04}, {""batch_id"": 59, ""qty"": 5, ""price"": 212.17}, {""batch_id"": 39, ""qty"": 4, ""price"": 1110.79}], ""driver_id"": 3}"
Order,"{""id"": 1885, ""user_id"": 65, ""total"": 2111.1, ""date"": ""2023-11-24T02:44:41"", ""items"": [{""batch_id"": 67, ""qty"": 5, ""price"": 422.22}], ""driver_id"": 3}"
Order,"{""id"": 1886, ""user_id"": 16, ""total"": 11753.92, ""date"": ""2022-07-03T21:00:44"", ""items"": [{""batch_id"": 8, ""qty"": 5, ""price"": 609.25}, {""batch_id"": 97, ""qty"": 4, ""price"": 2042.94}, {""batch_id"": 82, ""qty"": 1, ""price"": 535.91}], ""driver_id"": 3}"
Order,"{""id"": 1887, ""user_id"": 94, ""total"": 3727.28, ""date"": ""2025-02-06T20:27:44"", ""items"": [{""batch_id"": 136, ""qty"": 5, ""price"": 617.55}, {""batch_id"": 89, ""qty"": 1, ""price"": 639.53}], ""driver_id"": 9}"
Order,"{""id"": 1888, ""user_id"": 95, ""total"": 7842.57, ""date"": ""2024-11-17T10:17:49"", ""items"": [{""batch_id"": 127, ""qty"": 5, ""price"": 376.34}, {""batch_id"": 40, ""qty"": 3, ""price"": 1232.62}, {""batch_id"": 138, ""qty"": 3, ""price"": 629.29}, {""batch_id"": 126, ""qty"": 1, ""price"": 375.14}], ""driver_id"": 9}"
Order,"{""id"": 1889, ""user_id"": 72, ""total"": 4808.4, ""date"": ""2024-11-01T10:48:48"", ""items"": [{""batch_id"": 125, ""qty"": 1, ""price"": 371.18}, {""batch_id"": 98, ""qty"": 2, ""price"": 2218.61}], ""driver_id"": 9}"
Order,"{""id"": 1890, ""user_id"": 48, ""total"": 6829.02, ""date"": ""2022-06-02T17:28:17"", ""items"": [{""batch_id"": 73, ""qty"": 1, ""price"": 391.37}, {""batch_id"": 115, ""qty"": 5, ""price"": 487.17}, {""batch_id"": 8, ""qty"": 5, ""price"": 609.25}, {""batch_id"": 50, ""qty"": 5, ""price"": 191.11}], ""driver_id"": 11}"
Order,"{""id"": 1891, ""user_id"": 102, ""total"": 4437.3, ""date"": ""2022-12-18T01:36:13"", ""items"": [{""batch_id"": 133, ""qty"": 5, ""price"": 336.11}, {""batch_id"": 83, ""qty"": 5, ""price"": 551.35}], ""driver_id"": 8}"
Order,"{""id"": 1892, ""user_id"": 75, ""total"": 7862.05, ""date"": ""2022-03-25T03:22:58"", ""items"": [{""batch_id"": 20, ""qty"": 5, ""price"": 1572.41}], ""driver_id"": 2}"
Order,"{""id"": 1893, ""user_id"": 94, ""total"": 5863.99, ""date"": ""2023-04-08T12:10:32"", ""items"": [{""batch_id"": 60, ""qty"": 2, ""price"": 203.12}, {""batch_id"": 15, ""qty"": 3, ""price"": 615.03}, {""batch_id"": 14, ""qty"": 2, ""price"": 604.11}, {""batch_id"": 44, ""qty"": 2, ""price"": 1202.22}], ""driver_id"": 8}"
Order,"{""id"": 1894, ""user_id"": 92, ""total"": 714.1, ""date"": ""2025-03-01T19:50:38"", ""items"": [{""batch_id"": 130, ""qty"": 2, ""price"": 357.05}], ""driver_id"": 2}"
Order,"{""id"": 1895, ""user_id"": 91, ""total"": 391.37, ""date"": ""2022-04-06T05:33:49"", ""items"": [{""batch_id"": 73, ""qty"": 1, ""price"": 391.37}], ""driver_id"": 3}"
Order,"{""id"": 1896, ""user_id"": 107, ""total"": 999.09, ""date"": ""2023-03-24T04:44:52"", ""items"": [{""batch_id"": 135, ""qty"": 3, ""price"": 333.03}], ""driver_id"": 2}"
Order,"{""id"": 1897, ""user_id"": 52, ""total"": 5777.4, ""date"": ""2023-04-25T14:04:44"", ""items"": [{""batch_id"": 10, ""qty"": 2, ""price"": 628.66}, {""batch_id"": 10, ""qty"": 4, ""price"": 628.66}, {""batch_id"": 119, ""qty"": 4, ""price"": 501.36}], ""driver_id"": 6}"
Order,"{""id"": 1898, ""user_id"": 54, ""total"": 12888.99, ""date"": ""2022-05-16T18:25:07"", ""items"": [{""batch_id"": 20, ""qty"": 3, ""price"": 1572.41}, {""batch_id"": 97, ""qty"": 4, ""price"": 2042.94}], ""driver_id"": 11}"
Order,"{""id"": 1899, ""user_id"": 47, ""total"": 2531.31, ""date"": ""2024-07-25T16:07:49"", ""items"": [{""batch_id"": 113, ""qty"": 3, ""price"": 575.48}, {""batch_id"": 127, ""qty"": 1, ""price"": 376.34}, {""batch_id"": 71, ""qty"": 1, ""price"": 428.53}], ""driver_id"": 2}"
Order,"{""id"": 1900, ""user_id"": 104, ""total"": 5351.2, ""date"": ""2024-07-30T04:24:14"", ""items"": [{""batch_id"": 80, ""qty"": 4, ""price"": 577.49}, {""batch_id"": 116, ""qty"": 2, ""price"": 1520.62}], ""driver_id"": 10}"
Order,"{""id"": 1901, ""user_id"": 43, ""total"": 7012.69, ""date"": ""2023-02-27T09:27:36"", ""items"": [{""batch_id"": 49, ""qty"": 1, ""price"": 227.78}, {""batch_id"": 59, ""qty"": 1, ""price"": 212.17}, {""batch_id"": 105, ""qty"": 1, ""price"": 2129.58}, {""batch_id"": 39, ""qty"": 4, ""price"": 1110.79}], ""driver_id"": 3}"
Order,"{""id"": 1902, ""user_id"": 90, ""total"": 11595.19, ""date"": ""2023-02-20T08:15:11"", ""items"": [{""batch_id"": 148, ""qty"": 2, ""price"": 548.07}, {""batch_id"": 83, ""qty"": 1, ""price"": 551.35}, {""batch_id"": 69, ""qty"": 2, ""price"": 447.31}, {""batch_id"": 92, ""qty"": 4, ""price"": 2263.27}], ""driver_id"": 10}"
Order,"{""id"": 1903, ""user_id"": 111, ""total"": 17598.23, ""date"": ""2023-06-19T20:28:28"", ""items"": [{""batch_id"": 95, ""qty"": 3, ""price"": 2100.58}, {""batch_id"": 27, ""qty"": 5, ""price"": 1718.68}, {""batch_id"": 128, ""qty"": 3, ""price"": 345.98}, {""batch_id"": 135, ""qty"": 5, ""price"": 333.03}], ""driver_id"": 11}"
Order,"{""id"": 1904, ""user_id"": 68, ""total"": 7134.74, ""date"": ""2024-03-27T01:22:44"", ""items"": [{""batch_id"": 102, ""qty"": 2, ""price"": 2294.58}, {""batch_id"": 7, ""qty"": 2, ""price"": 729.57}, {""batch_id"": 149, ""qty"": 1, ""price"": 636.14}, {""batch_id"": 62, ""qty"": 1, ""price"": 450.3}], ""driver_id"": 10}"
Order,"{""id"": 1905, ""user_id"": 90, ""total"": 2286.8, ""date"": ""2024-04-18T00:57:08"", ""items"": [{""batch_id"": 140, ""qty"": 4, ""price"": 571.7}], ""driver_id"": 4}"
Order,"{""id"": 1906, ""user_id"": 78, ""total"": 2113.83, ""date"": ""2023-04-08T18:42:59"", ""items"": [{""batch_id"": 13, ""qty"": 3, ""price"": 704.61}], ""driver_id"": 7}"
Order,"{""id"": 1907, ""user_id"": 111, ""total"": 8541.4, ""date"": ""2023-05-28T19:07:27"", ""items"": [{""batch_id"": 91, ""qty"": 4, ""price"": 2135.35}], ""driver_id"": 5}"
Order,"{""id"": 1908, ""user_id"": 21, ""total"": 3437.36, ""date"": ""2023-09-02T12:20:54"", ""items"": [{""batch_id"": 27, ""qty"": 2, ""price"": 1718.68}], ""driver_id"": 4}"
Order,"{""id"": 1909, ""user_id"": 80, ""total"": 1744.51, ""date"": ""2024-10-17T02:43:27"", ""items"": [{""batch_id"": 18, ""qty"": 1, ""price"": 1744.51}], ""driver_id"": 4}"
Order,"{""id"": 1910, ""user_id"": 86, ""total"": 5700.6, ""date"": ""2023-05-31T18:53:17"", ""items"": [{""batch_id"": 33, ""qty"": 5, ""price"": 1140.12}], ""driver_id"": 5}"
Order,"{""id"": 1911, ""user_id"": 81, ""total"": 7862.05, ""date"": ""2022-01-14T13:31:59"", ""items"": [{""batch_id"": 20, ""qty"": 5, ""price"": 1572.41}], ""driver_id"": 4}"
Order,"{""id"": 1912, ""user_id"": 21, ""total"": 6454.56, ""date"": ""2024-01-25T19:30:34"", ""items"": [{""batch_id"": 28, ""qty"": 3, ""price"": 1943.19}, {""batch_id"": 57, ""qty"": 3, ""price"": 208.33}], ""driver_id"": 3}"
